original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,Label
0.5881483523,0.3903310652,15.66637985,40.13613378,31.19112335,34.16408137,36.51334941,44.72593365,4364.21847,23.60600095,0.3778900219,3417.614093,0.7830987646,4424.042655,11,51,5992761,1.479504643,21,3.017112617,87,12.32078821,30.98980815,31,-21,108,8.926090541,34.60627291,0.1687286526,5298207.491,0.4167775292,237.2259153,7.329955589,4.373602799,0.1068691202,1.184314771,0.5104996584,0.3914922369,0.4627780477,1.102103341,0.2893602801,0.7764576722,0.7733831372,0.9807595573,0.9239989181,-0.1056443539,0.4624805145,0.4220313033,2.675875212,0.2052623873,2.697646696,0.3989140258,0.3371053811,5.351750423,2.127670346,0.4237036072,40.34513274,0.357036573,1.738429008,11.66371681,43576.69027,338113.5221,6371.429943,0.27796706,20.52212389,0.1816117159,0.4266137823,4.693101865,0.1373142683,4.672138962,0.02258193445,41615.68972,1115.431851,0.3776831453,0.5483858601,8.389833709,5.038757915,38.96941044,0.8139902058,0.1683379473,3.23228078,1327.091905,0.4276174798,0.5878989116,1.595877147,0.6582095771,5.771996368,0.1120087391,5.638840222,263.4440448,0.0526466916,26.63479001,2085.554756,0.4571666408,8.042765787,163.8673062,1214.483613,26.41157957,0.1655245248,0.02717311436,0.2769520523,0.006119642823,6
0.6723854197,0.5020713445,31.48026946,62.70078906,50.52452969,67.89931852,59.2102737,70.02755529,26669.86651,42.15909637,0.2857161092,15108.79952,0.5665120038,26731.34336,36,89,176224163,1.894121359,27,3.931547258,170,16.54772622,63.27248088,64,-48,218,11.33610537,66.8121053,-0.1272178256,119324905.3,0.3265455845,460.4505781,26.35027273,24.48323446,-0.05970531061,2.532234426,0.5501938297,0.641286118,0.4732431093,1.150971223,0.3179132871,0.7756962861,0.7710687456,0.9933660508,0.9533659422,-0.2227839837,0.7285577907,0.4106686352,5.084746911,0.152829229,3.286095835,0.6498918741,0.3043371846,10.16949382,2.666278199,0.7706070639,99.87907869,0.191706485,2.961372821,24.78694818,896595.1056,23400816.33,35858.51773,0.08590031386,102.0556622,0.1958841885,0.4399179205,10.23526824,0.03952277086,5.627703078,0.01319722377,890853.4804,6191.854709,0.2895009304,1.003468499,26.23930034,6.424812902,168.8524002,0.2735559081,0.04681994121,3.866066497,8842.169431,0.3949423677,0.5399248657,2.397084054,0.632773689,16.46886115,0.03108815222,6.28579764,1886.161052,0.04777752297,32.15408213,12891.36658,0.8224334666,26.3456862,200.1663205,5293.645144,8.27261757,0.04458138762,0.02027047662,0.5034381715,0.001336167229,1
0.9919991167,0.8373969491,37.90652073,45.26708722,78.15565395,58.034176,54.94426092,85.53693043,46965.66389,44.90491054,0.5790939326,10870.64768,0.2314594701,47049.00608,44,101,399608920,1.957736051,30,3.072951465,164,17.85071885,72.44896667,73,-34,198,12.59451342,75.83595866,0.01330961149,270583191.9,0.3004821376,502.2398543,29.75171227,26.14053638,0.2817571475,2.951616952,0.4761062384,0.7215020026,0.4360952042,1.077270863,0.2797806728,0.7885669931,0.7859535013,0.9942292592,0.9567532361,-0.2845504966,0.8064411599,0.4015947038,5.397474377,0.1390853363,3.319139715,0.7353060845,0.23869383,10.79494875,2.78497348,0.8569307976,120.8670695,0.1825786548,3.088699446,32.23564955,2054640.852,61587558.43,72392.03794,0.05252065193,123.1359517,0.1860059693,0.4220585433,13.4550714,0.02301932635,5.767527889,0.009527373208,2043624.098,8794.049686,0.2747405698,1.047356768,30.54636119,8.820234204,262.4599777,0.3302293211,0.03845619845,4.232103378,10616.63149,0.3185502251,0.4603516914,3.436119217,0.5598316814,17.17870349,0.02206803185,6.388597485,3363.503569,0.04840687884,32.22551731,20878.70085,0.8838562561,30.24055898,258.1521501,7687.465129,9.585157931,0.03775910794,0.01431125385,0.4432809577,0.0006493801807,6
0.8513918969,0.6005465096,2.910883346,4.847057304,4.767560802,5.254036543,5.358160879,5.977486094,38.03157333,4.126745313,0.8542250777,64.02378355,1.683437679,41.30432,57,169,778786,2.698215843,56,3.495034952,231,35.23945176,103.5081967,94,28,203,25.28258362,112.9910776,0.9701034925,527331.5763,0.186240258,2053.036818,18.37053987,204.1952489,12.86674648,8.479980666,8.391317344,0.03515672654,2.286279855,2.462195167,2.844766845,0.4232991876,0.3434875598,0.9176844864,0.8161072032,-0.26585579,0.8776403998,0.3477303883,4.280549774,0.03815879221,4.948387342,0.649551991,0.08026242158,8.561099548,3.218468307,4.217824502,2.411764706,0.1418685121,5.750865052,22.70588235,23,300.1764706,3.479264159,0.2032946605,3.588235294,0.2110726644,0.4269757162,12.38346954,0.1021319142,3.969815782,0.2786885246,10.12456747,10.35399876,0.1841181508,3.558919071,17.25379452,1.26834573,21.22871346,0.1973903523,0.1614533877,3.037099725,47.98726134,0.8495967766,0.921815889,0.0826683035,0.9362118565,16.29418939,0.1529666649,4.383136879,14.01639344,0.2297769417,1.3759742,11.36065574,3.460360118,17.06557377,10.57377049,156.9344262,1.375977889,0.1592080039,0.2130100182,4.955027322,0.0437270474,7
0.6276549911,0.5748769982,27.98848023,48.68603253,45.05080936,42.99033724,47.28335057,53.00078988,12520.86293,30.55803131,0.307004324,8493.678267,0.6783620519,12568.38337,15,86,50165548,2.253682181,38,3.792265901,198,22.19576815,52.24704558,53,-78,276,15.54926252,59.4037789,0.06502182984,44351423.69,0.2470847423,799.0551756,44.16559405,68.51428082,0.2799828812,4.387877234,0.6647191363,0.7347567731,0.5452621546,1.24159858,0.35987628,0.7463892725,0.7392868745,0.9954551085,0.958705054,-0.266645374,0.8200520333,0.4489399791,6.575300025,0.09904012119,3.810886726,0.764322284,0.1983075375,13.15060005,3.071722459,1.263149093,41.84210526,0.1468144044,4.534022776,48.14035088,147839.9368,6607980.421,3444.22116,0.03546049589,62.74035088,0.220141582,0.468101989,22.9010165,0.01545599111,5.571998557,0.02004783343,145351.8524,2008.744623,0.2344098573,1.525571687,45.64798138,4.416027666,193.9297467,0.1137359728,0.02582590131,3.924390526,3929.046374,0.4456167106,0.6028743344,1.423669046,0.6824504772,31.38097185,0.01784195765,6.490621472,770.8224536,0.05422217597,25.91206837,3512.556697,1.364479187,45.04192459,154.1737479,6690.323016,3.947427202,0.02564938532,0.02776057667,1.306542247,0.0008230485294,1
0.3909991419,0.1029462483,17.4974496,169.9668506,81.31216222,20.79408224,83.5981074,167.2786669,5421.23519,66.45689276,0.3880382225,3845.992654,0.709431065,5536.242028,26,63,13907031,1.474861507,19,3.318040064,106,11.85064108,44.65873523,44,-9,115,8.190600907,47.12601094,0.1012994002,12295223.49,0.4186834736,226.4582749,10.91439343,4.923409992,0.07045993877,1.242515878,0.4892596954,0.4341937664,0.4476367057,1.089156445,0.2837613,0.783083584,0.7803439461,0.9869481727,0.9367934893,-0.1189535004,0.5119137144,0.4115492992,3.27505101,0.2097013383,2.712024785,0.4411448748,0.3643257125,6.550102019,2.164890949,0.4329438934,37.93846154,0.2918343195,1.970946746,14.54615385,40831.2,438003.8,4099.793201,0.146724359,25.49230769,0.1960946746,0.4286470333,6.28329959,0.07043381002,4.615841346,0.02076014053,38510.92521,1318.646551,0.3754591286,0.5502639548,11.83983341,5.41454724,59.23093739,0.5676532104,0.1056674552,3.339332973,1474.912293,0.405345245,0.5594182247,1.821103792,0.645025367,7.875599045,0.06846282468,5.788053338,301.3024593,0.04811601074,31.68714316,2621.795912,0.4535726793,11.42318748,186.8173108,1991.106675,19.62199546,0.1051902126,0.02555953477,0.3435034032,0.00326452982,4
0.5697645885,0.317692939,10.313045,32.46230473,27.93753289,26.3393155,32.3101649,32.40723939,2429.399722,18.4958717,0.5146673709,1698.074762,0.6989688632,2467.526589,40,109,18118209,2.194787002,36,3.204424009,166,21.36648112,75.90146901,77,-25,191,15.04953537,80.57080713,-0.2886393689,16018331.22,0.2557705508,730.6219649,22.60947392,40.34039787,-1.689692437,3.511581152,0.9628797653,0.5646957524,0.6919800794,1.404085375,0.4645985502,0.6948486575,0.6808132255,0.9856912883,0.9260128003,-0.1573008974,0.6576142176,0.4936508541,4.687251456,0.09383184217,3.892630567,0.570132418,0.1805191987,9.374502911,2.922545531,1.118615229,16.39759036,0.1975613297,3.176658441,14.63855422,15240.01205,318633.6747,809.642749,0.215272143,17.24096386,0.2077224561,0.4459222911,5.417173863,0.1103902561,4.76850848,0.029738445,14109.27014,446.4473169,0.2385704717,1.41089781,21.28326249,3.420306587,77.96501419,0.197908439,0.07233598839,3.608831975,995.8685409,0.5146579427,0.669569771,0.9481239138,0.7351374281,15.16085782,0.05786223058,6.13895617,170.1945539,0.06097977568,20.68955327,713.8556073,1.251788616,21.9867431,112.6804013,2695.904335,5.518287504,0.06554925747,0.03838827592,0.6284507387,0.005837669665,6
0.6568487332,0.5250511537,42.35986754,80.67760111,61.41601501,86.70413271,89.39952629,89.39952629,74791.06097,52.99298009,0.3101874923,27675.34045,0.3700354039,74904.59431,23,74,225214805,1.840337329,26,4.387942694,273,16.15499047,47.22075209,46,-88,361,11.2031008,51.55790268,0.03678923074,199112690.6,0.3332150629,428.4179013,41.56580578,18.67423098,0.4588680087,2.303916738,0.5519396206,0.6123667003,0.477737362,1.156300312,0.3183309683,0.7729200302,0.7685231483,0.9975681303,0.9704112268,-0.2000753372,0.7007285715,0.4180735533,6.413095784,0.1537567012,3.228607875,0.6630312569,0.2868786976,12.82619157,2.606180073,0.7139640896,245.101325,0.1910376656,3.670585248,40.60249415,1734972.466,70755350.24,43604.01057,0.03930643663,288.6461419,0.2249775073,0.4759180802,20.0043414,0.01933096963,5.645970532,0.0151432888,1730611.732,12701.92218,0.2923086988,0.9678520739,42.13666818,6.86617257,282.0754317,0.1769375154,0.02646080532,3.919250341,16538.30473,0.3705056184,0.5121371476,2.707588812,0.6177652785,26.04269207,0.01675165583,6.218240662,3949.450097,0.046615482,33.36191672,28231.31299,0.7675777786,41.82378075,220.6256551,9064.37078,5.633810781,0.02597447081,0.02077358137,0.861591447,0.000693988449,1
0.7745386193,0.6266866025,48.16009029,76.84876315,88.52580164,86.7310413,81.38603421,94.99917156,138654.2621,59.52233491,0.4750316092,27272.00689,0.1966907218,138767.6481,29,82,494026927,1.788558985,25,4.490406864,160,16.75816566,51.65101077,47,-28,188,10.99965193,56.10249799,1.141944546,436769823.7,0.3620861099,479.663367,20.86556045,29.9506744,4.746206202,2.506544869,0.4326437266,0.7013407896,0.3977110186,1.049973593,0.2713071413,0.8068945654,0.8046376093,0.9947552568,0.9605451559,-0.2632365771,0.7593798839,0.3678242373,4.510651933,0.2085760239,2.953460506,0.7546048804,0.3943549249,9.021303866,2.470390653,0.7347971488,441.4912485,0.2575794916,3.118234554,25.22578763,4987653.454,92090454.14,282341.1948,0.0671296922,375.9183197,0.2193222402,0.4682290369,11.63822406,0.03186116788,5.334784062,0.01092004918,4979267.533,18285.13709,0.2755349601,1.140807505,23.96235038,12.0985223,234.4854542,0.6803416472,0.05087526606,4.243857252,22165.2406,0.3239995321,0.4232070403,6.023830656,0.5747456625,14.54373113,0.02888854736,6.038344057,6875.958212,0.04380735232,42.1615403,56832.67372,0.8431536748,21.85749145,298.0532942,5786.695124,16.6124309,0.05290897893,0.01590517282,0.4012986021,0.0009226609027,3
0.5832506374,0.2797146928,37.4068482,133.7321534,115.2591107,119.3579229,30.32268623,120.4139542,10708.75007,77.9993637,0.4665294734,5036.137284,0.4702824562,10793.99216,39,96,63196661,1.910499993,30,2.869065635,156,17.48212989,68.57818003,69,1,155,12.56343944,71.94606067,0.02744428778,55872246.99,0.3071950557,473.2688695,10.31274323,18.27564523,-0.07610532892,2.556431791,0.4934070173,0.6744978156,0.4490643954,1.094577737,0.2863659865,0.7828145338,0.7799020645,0.9902342235,0.9444813635,-0.2488194641,0.7631735224,0.4106773759,3.129639328,0.1444038006,3.236701205,0.6802408681,0.2700456739,6.259278657,2.682504668,0.7624597021,51.2754491,0.3070386174,2.149879881,20.63473054,120535.3832,1299212.401,13694.43437,0.1433581816,28.89221557,0.1730072789,0.4198469645,8.751758139,0.06619894647,5.213113371,0.01367843394,115190.6351,1811.509105,0.2857192231,0.9722325563,12.56604209,6.453445901,67.18539695,0.8641984038,0.129703765,3.882759021,2397.679438,0.3653893022,0.5177391206,2.269079519,0.6086529925,8.265704355,0.07785525334,6.158112783,587.5122451,0.04812124212,31.52673326,3750.544434,0.8298627581,11.49897617,214.8253747,2105.21607,29.28975949,0.1315237486,0.01910303195,0.3258323522,0.002630681367,4
0.3918213247,0.1982821033,10.45968476,52.7515322,25.5833599,40.01807378,41.00252354,42.25836007,2027.096816,20.66917522,0.4455299335,1738.562191,0.8576611525,2071.449229,76,115,21726821,1.53521931,21,5.003397158,153,12.68614296,94.8420828,95,4,149,8.619290522,96.29682071,-0.4904230818,19208709.6,0.4111845766,278.0570084,19.22039281,5.750311412,-0.004467445134,1.26039034,0.4919781665,0.4309980791,0.4400172231,1.103710942,0.2938034594,0.7884076818,0.7851818384,0.9902894786,0.9457112527,-0.1224681131,0.5133184364,0.3968148537,4.362046141,0.2140796475,2.702643642,0.4453079372,0.3568343957,8.724092283,2.152635179,0.4380921265,14.06060606,0.2130394858,2.326216713,15.43939394,15595.5303,291548.4697,872.3650921,0.1678007971,9.181818182,0.1391184573,0.3285071989,4.34550789,0.09686818741,4.99312021,0.02816901408,14335.2803,494.0810097,0.3618480196,0.6568921078,18.9979201,4.951013036,93.86088538,0.2873478395,0.06533106391,3.335112065,611.3311639,0.4311807376,0.5805509045,1.599298646,0.6671680861,12.58952926,0.0464986244,5.783788867,109.6649595,0.04680536042,34.73331391,963.4054631,0.5090941151,19.04353393,176.4784464,3348.961588,9.825247754,0.06131988177,0.02936616431,0.4925820535,0.004227899616,6
1,0.910184952,2.5,2.746694498,3.013158476,3.013158476,3.032268623,3.450832943,12.96681833,2.746694498,0.9260084719,28.82425661,2.22292438,15.9138225,108.1,234.9,556911,2.710777084,78.75,3.665974129,325,45.85802469,165.6111111,154.5,86,239,28.93877551,175.8962763,1.016112158,492365.7112,0.1851851852,3512.459877,21.67628205,288.8090917,20.5819381,9.737342711,19.86645299,-0.3162899675,3.530982906,2.065600875,6.907214506,0.3362702113,0.2403850011,0.8830070972,0.7815817616,-0.6630417286,0.9776276357,0.227554135,4.906517094,0.1050421415,3.393033921,0.9705356191,0.1495726496,9.813034188,2.076794605,7.400948926,1.833333333,0.1527777778,9.138888889,26.5,4.166666667,82.16666667,0.4481359133,0.2588998022,8.5,0.7083333333,0.8564814815,22.9537037,0.2521000337,2.855388542,0.6666666667,1.916666667,3.089932127,0.1775461269,6.497399453,24.31315988,1.110294118,26.3663273,0.202806505,0.1964139239,2.855606694,16.24660633,0.9320684722,0.9658119658,0.03396576391,0.9724264706,23.79986802,0.1948157787,3.308270835,6.666666667,0.3703703704,1.432098765,3.333333333,6.283950617,24.11111111,5,94.77777778,0.429930115,0.1915041891,0.6214351852,16.38740741,0.1707374067,7
0.3996208296,0.3099932737,20.78068336,67.03591699,43.51595023,35.90180164,73.84056628,76.84403652,5854.592153,26.78894876,0.2058461285,7631.428719,1.303494508,6068.47098,24,91,28959323,2.200658408,34,7.077162823,373,20.90738044,58.79705711,60,-50,423,13.98706156,64.95394975,0.1421892457,25602973.66,0.2675004737,761.9216638,24.69693115,55.31670501,-0.4477460503,3.625885266,0.8827966048,0.6025375433,0.6434266734,1.378974555,0.4552682841,0.7141564218,0.7017944313,0.9969826615,0.9649374357,-0.1761318101,0.6953361224,0.4690189877,4.900071152,0.1043838298,3.856494325,0.6311025776,0.226329059,9.800142303,2.942465866,1.127170468,53.0982659,0.1534631962,4.300887099,26.79479769,20307.21387,507045.3873,829.8266082,0.09979295389,54.79768786,0.1583748204,0.3952693299,11.70727989,0.04612451545,6.140609705,0.05040792541,19913.66167,1252.835634,0.2482760727,1.471734345,25.03174772,2.831005336,70.76107367,0.1464129193,0.05786216853,3.408839822,3155.939599,0.6021237516,0.731845078,0.7277735737,0.7904197838,19.80862592,0.04725813228,6.071053555,498.344697,0.07260266564,17.96774903,1836.123252,1.300836498,25.0011655,81.52097902,2032.18007,3.795792061,0.05537958318,0.05422774829,1.435602189,0.004539770327,2
0.9802421525,0.8897258616,11.72620951,13.17957588,17.28349701,17.01542289,15.16134311,18.4128837,1341.88151,12.91917583,0.8116298327,724.8846474,0.5402001906,1357.97952,566,1320.5,1730980182,5.19897712,447.25,2.374608996,1434,243.6068827,1022.079427,1118,259,1175,185.8701121,1061.574407,-0.7388018175,1530361743,0.0330980089,82293.86739,1203.620722,297911.1721,-5076.181681,306.6618785,103.0495144,0.493006948,7.099810805,4.255703675,51.12742947,0.2742435623,0.1943588995,0.9619558491,0.8843681524,-0.1706745334,0.8979329034,0.1966162338,33.94960633,0.00315179018,9.114543165,0.5664277597,0.01432420039,67.89921266,5.84895733,102.4278482,19.04545455,0.02546183763,123.0566216,774.8074866,35.0802139,57506.89572,0.03037360993,0.00635826224,410.9812834,0.5494402185,0.7689744487,538.2813674,0.005524235565,6.496786877,0.4869791667,30.86345048,45.10490991,0.0313925425,133.2674276,1088.164954,1.23066783,1445.675137,0.004392820898,0.004117191426,5.542361061,1271.700601,0.8846070516,0.935146234,0.08516718935,0.9529578142,1016.316332,0.004056756452,7.17583246,339.5742188,0.2210769653,3.646319919,50.83854167,131.7467177,1117.772135,10.86197917,17074.3125,0.01318450415,0.003928449723,0.4387579647,341.2809258,0.002855077811,7
0.5817915338,0.5266341622,40.94241013,77.74355153,77.88070057,83.03319953,66.77349342,87.71248105,67942.73901,45.23054009,0.3349860602,24037.32248,0.3537879519,67945.83337,20,80,246140752,1.998103725,34,2.95931838,132,19.06130813,51.54627666,54,-103,235,13.98212467,56.5928218,-0.3078452669,217613346.5,0.2868999244,545.7288416,59.03337286,25.83277496,-1.491211374,3.024452719,0.6033372808,0.6660699464,0.5090817135,1.195667336,0.3370200589,0.7605016522,0.7548664388,0.9950978652,0.9581732053,-0.227349542,0.7534023976,0.4327769626,7.643797107,0.1231112211,3.477331344,0.6759749912,0.2448752127,15.28759421,2.79846368,0.9069474999,160.7063082,0.1661905979,3.718805376,54.41261634,1649183.96,98386013.07,28467.85552,0.02628537557,238.9048604,0.2470577667,0.5071753676,28.23382507,0.01342761593,5.543065465,0.01258246262,1642867.573,10630.68094,0.2622768304,1.114922807,57.49860662,6.250455543,372.3737415,0.1110518117,0.0190001636,3.978826415,15825.51855,0.3794956314,0.5272082867,2.33079901,0.6249719395,35.4454467,0.01220069777,6.35807125,3766.980847,0.04901540404,30.3953124,22049.11989,0.9545936162,58.44024306,207.0881163,12436.54756,3.624067724,0.01841803925,0.01976816725,1.097900831,0.0004469660493,1
0.5502291381,0.3770163661,33.73744307,89.48535421,76.10148028,63.29352893,75.89529935,81.58420899,23050.02993,49.23744932,0.318317055,12304.72405,0.5338268147,23232.41265,40,83,109888373,1.60957224,23,3.321505001,130,13.45765958,62.41605145,63,-40,170,9.62190853,64.66655384,-0.2770941773,97152447.93,0.3841327133,285.9997073,25.68444408,7.726998232,-0.3466375174,1.602622601,0.4918076645,0.5287435969,0.4477423055,1.094561852,0.2863892042,0.7833777714,0.7805348438,0.9924962532,0.9507381489,-0.1614859503,0.6119074624,0.4100814005,5.040500777,0.1848432636,2.898759737,0.5332012539,0.3487381698,10.08100155,2.345962704,0.5236075665,110.1392405,0.2323612669,2.212238957,23.03586498,178514.3418,4713148.909,6934.70198,0.07012742843,100.9746835,0.2130267585,0.4668868899,10.60766591,0.03685737639,5.328259249,0.01803790243,175440.8792,4739.999876,0.3419454573,0.669391389,25.60225832,6.132955028,157.6705594,0.2566769954,0.04422381954,3.614623476,5392.151828,0.375906907,0.5269309806,2.137089964,0.6184418751,15.71523083,0.02824502003,5.996790792,1245.617703,0.04740154133,32.36723567,10094.23944,0.5492953313,25.70823503,209.2517695,5396.404559,8.627411454,0.0429289531,0.02297899927,0.551405793,0.001371897579,6
0.488518036,0.1454905163,4.528631807,31.12664608,22.38243555,6.395839976,19.21459555,30.85354315,90.98875365,15.20592801,0.5366246476,182.3078288,2.003630356,106.09215,22.7,210.6,1976832,3.401040013,103.75,2.53558936,285,56.74,107.9,94,-34,319,41.05512153,128.3495228,0.4822575261,1747719.642,0.1069444444,4831.19,63.07947045,1142.162299,-4.624791289,21.34793583,12.36774571,0.2705707911,2.799411488,2.752923311,4.133578998,0.3818906554,0.2920758303,0.9457159523,0.8459918117,-0.3399779587,0.9442332879,0.2789475765,7.79157241,0.02306288159,5.654535127,0.7167794977,0.05320685107,15.58314482,3.837276039,8.428920385,6.355932203,0.1077276645,8.257971847,52.62711864,6.203389831,332.6101695,0.231316596,0.05479225817,20.62711864,0.3496121804,0.6068173258,30.10262241,0.03997436967,4.657818261,0.4916666667,2.066647515,12.14694161,0.1067867748,8.100646763,54.0224311,1.172451014,64.13802905,0.05121690742,0.04558612669,3.626921678,102.5889805,0.8989173916,0.9480769231,0.05438176848,0.9585309021,51.50832451,0.0443610599,4.93839135,30.43333333,0.2536111111,1.2775,12.83333333,8.076666667,54.31666667,6.8,407.05,0.211330582,0.04482119225,0.3843333333,19.19610185,0.02323887491,7
0.597535987,0.3967242832,18.34263624,46.23522436,41.48323174,48.92193561,67.02722516,69.13041731,9201.909998,27.62721042,0.3507462272,6054.474259,0.6579584304,9358.211731,31,108,67665367,2.304832541,39,4.048620579,152,24.21168243,73.76901275,79,-107,259,16.77960112,79.95355702,-0.8522447307,59823035.55,0.2430814008,950.7040374,76.81360755,73.58218247,-8.093212057,4.103071763,1.016950046,0.5936589074,0.7099259115,1.456945964,0.5029271002,0.6908609016,0.6753538057,0.9931117195,0.9470267924,-0.1553104567,0.6715697988,0.4890742487,8.719741361,0.09915529076,3.939274361,0.6356608621,0.2174470969,17.43948272,2.932549172,1.280005452,64.416122,0.1403401351,4.681115051,58.33115468,47726.24183,3816319.268,609.8460555,0.0272989483,100.3071895,0.218534182,0.4701694001,26.73049996,0.01382696879,5.738804914,0.04336324988,47194.43201,1523.977705,0.2146773618,1.848521675,70.82357953,3.397552857,260.2138724,0.04837096036,0.01640380633,3.725116593,3892.324256,0.5369257795,0.6699175175,1.037532666,0.7540163963,51.85084749,0.0129795179,6.20388247,585.478035,0.05531204865,26.05713985,2573.016627,1.592194139,73.3507794,117.8746339,9493.843174,1.522527732,0.01543837375,0.04909593949,2.979561785,0.001164152742,1
0.3932220816,0.2174405732,6.045067727,27.80101081,14.51393155,24.07297871,27.49697054,28.29823369,1052.117325,10.93197134,0.6051135726,826.7166386,0.7857646851,1071.530715,-24,76.9,2807618,2.638443803,55,2.604094759,107,31.44233136,29.26072607,35,-85,192,22.90285539,48.13020363,-0.4569514219,2482218.583,0.1809313357,1460.326411,37.7256865,118.996774,-8.819155332,6.37403684,1.628969818,0.5848473642,0.9443159335,1.685705685,0.7069056136,0.624744179,0.5949115768,0.9810942486,0.9114565006,-0.1489154362,0.683437069,0.4979702107,6.043751184,0.05568933825,4.594070013,0.5964088539,0.1191586744,12.08750237,3.297743747,2.000751664,9.965517241,0.1718192628,5.167657551,21.72413793,3046.586207,115837.8103,90.22047054,0.1431173898,11.93103448,0.2057074911,0.4546531654,8.369428361,0.07546627855,4.679282237,0.04785478548,2609.920333,158.1079482,0.1728192796,2.56868831,32.90194491,2.395665272,90.47610862,0.09602803283,0.05175019526,3.667314999,580.3498883,0.6243785018,0.7545696877,0.556608549,0.8145691743,25.49155775,0.04565885482,5.962198228,96.58415842,0.07968989968,15.32334248,219.2887789,2.447735925,34.8869637,69.80528053,3068.677393,1.910404751,0.04677451193,0.06010706725,1.402075025,0.006568781364,6
